date,hour,rainfall_in,air_temp_f,par_w.k2,rh_percent,wind_speed_m.s,bar_press_hg
12/30/16,5,0,13.41388889,0,61.7,3.2,30.056
12/30/16,6,0,13.65,0,58.93333333,3.883333333,30.056
12/30/16,7,0,13.48796296,7.2,59.45,3.416666667,30.056
12/30/16,8,0,13.45740741,100.7333333,61.5,2.166666667,30.056
12/30/16,9,0,16.28055556,329.5666667,51.58333333,2.483333333,30.0545
12/30/16,10,0,17.52222222,455.8166667,46.6,3.166666667,30.04808333
12/30/16,11,0,19.64722222,571.2,40.36666667,2.833333333,30.00991667
12/30/16,12,0,20.87685185,554.3333333,36.96666667,3.45,29.96756667
12/30/16,13,0,21.55648148,463.8166667,37.15,2.833333333,29.918
12/30/16,14,0,22.87870371,491.5,34.83333333,3.416666667,29.88488333
12/30/16,15,0,21.70370371,189.6166667,39.58333333,3.233333333,29.85735
12/30/16,16,0,20.64814815,79.06666667,42.83333333,2.583333333,29.84588333
12/30/16,17,0,19.47222222,5.683333333,49.81666667,0.9,29.81865
12/30/16,18,0,18.15740741,0,57.61666667,2.216666667,29.84553333
12/30/16,19,0,17.01388889,0,67.45,3.783333333,29.85118333
12/30/16,20,0,14.75185185,0,87.41666667,2.633333333,29.86503333
12/30/16,21,0,13.84629629,0,92.71666667,0.85,29.85768333
12/30/16,22,0,12.82777778,0,93.75,0.733333333,29.857
12/30/16,23,0,12.23703704,0,94.23333333,1.233333333,29.85985
12/31/16,0,0,12.41666667,0,91.48333333,1.266666667,29.85806667
12/31/16,1,0,12.19259259,0,93.95,1.616666667,29.85706667
12/31/16,2,0,11.85277778,0,96.18333333,0.9,29.86081667
12/31/16,3,0,12.17222222,0,96.21666667,1.066666667,29.85798333
12/31/16,4,0,11.82314815,0,96.11666667,3.666666667,29.86001667
12/31/16,5,0,11.71481482,0,96.58333333,3.333333333,29.85866667
12/31/16,6,0,11.93240741,0,97,2.266666667,29.86133333
12/31/16,7,0,12.23425926,2.65,97,3.2,29.86115
12/31/16,8,0,12.20555556,41.78333333,96.98333333,3.033333333,29.88363333
12/31/16,9,0,12.90462963,144.0666667,94.41666667,4.083333333,29.89748333
12/31/16,10,0,14.13518518,240.6,81.26666667,5.583333333,29.898
12/31/16,11,0,15.77962963,567.3666667,71.43333333,5.783333333,29.89526667
12/31/16,12,0,16.78148148,457.6666667,64.96666667,6.033333333,29.87718333
12/31/16,13,0,16.98240741,437.3,63.9,5.683333333,29.85226667
12/31/16,14,0,17.13703704,346.6,63.15,5.5,29.85278333
12/31/16,15,0,16.83703704,199.7666667,63.08333333,4.283333333,29.85306667
12/31/16,16,0,17.86018518,167.8,57.58333333,3.816666667,29.83388333
12/31/16,17,0,15.88425926,14.25,66.71666667,1.4,29.81476667
12/31/16,18,0,15.14722222,0,73.91666667,1.033333333,29.82613333
12/31/16,19,0,15.46851852,0,69.56666667,1.016666667,29.83246667
12/31/16,20,0,14.68240741,0,76.73333333,1.716666667,29.82005
12/31/16,21,0,14.23425926,0,77.7,1.883333333,29.81926667
12/31/16,22,0,13.84629629,0,81,2.65,29.819
12/31/16,23,0,13.88240741,0,81.28333333,2.116666667,29.81733333
1/1/17,0,0,14.12962963,0,79.91666667,2.35,29.783
1/1/17,1,0,14.075,0,80.58333333,3.433333333,29.75866667
1/1/17,2,0,13.52870371,0,84.26666667,1.833333333,29.738
1/1/17,3,0,13.33981482,0,87.11666667,2.7,29.72833333
1/1/17,4,0,13.05925926,0,89.61666667,2.766666667,29.69771667
1/1/17,5,0,12.81944444,0,87.66666667,4.566666667,29.6759
1/1/17,6,0,12.40740741,0,88.83333333,3.716666667,29.69271667
1/1/17,7,0,12.14351852,5.316666667,89.75,1.983333333,29.68266667
1/1/17,8,0,11.37314815,20.21666667,89.21666667,4.8,29.70296667
1/1/17,9,0,10.33703704,85.16666667,91.63333333,1.833333333,29.734
1/1/17,10,0,11.38703704,328.15,83.61666667,1.416666667,29.74051667
1/1/17,11,0,12.75277778,353.1833333,78.56666667,5.216666667,29.73766667
1/1/17,12,0,13.07129629,274.55,71.41666667,9.283333333,29.738
1/1/17,13,0,12.57777778,217.75,71.21666667,11.01666667,29.74265
1/1/17,14,0,11.56759259,208.8833333,78.95,8.916666667,29.78125
1/1/17,15,0,13.20925926,331.4333333,68.25,6.016666667,29.78033333
1/1/17,16,0,13.84351852,151.3833333,62.25,4.35,29.787
1/1/17,17,0,12.83148148,17.23333333,66.66666667,2.3,29.81833333
1/1/17,18,0,11.38148148,0,74,2.316666667,29.85081667
1/1/17,19,0,11.34259259,0,75.5,2.366666667,29.88433333
1/1/17,20,0,11.57129629,0,77.6,2.883333333,29.90133333
1/1/17,21,0,11.25648148,0,81.03333333,1.6,29.90166667
1/1/17,22,0,11.34537037,0,80.06666667,1.383333333,29.93266667
1/1/17,23,0,11.27870371,0,79.96666667,2.166666667,29.94866667
1/2/17,0,0,11.36574074,0,79.91666667,1.3,29.96833333
1/2/17,1,0,11.35277778,0,79.78333333,1.833333333,29.97833333
1/2/17,2,0,11.18148148,0,73.91666667,2.266666667,29.98131667
1/2/17,3,0,10.77592593,0,72.85,2.533333333,29.98066667
1/2/17,4,0,10.20833333,0,75.86666667,2.35,29.98131667
1/2/17,5,0,9.860185183,0,76.55,2.516666667,29.981
1/2/17,6,0,9.285185183,0,79.18333333,3.033333333,30.00043333
1/2/17,7,0,8.663888889,6.1,81.91666667,3.3,30.023
1/2/17,8,0,8.613888889,73.96666667,80.71666667,1.916666667,30.034
1/2/17,9,0,10.83611111,282.3833333,69.8,0.716666667,30.06186667
1/2/17,10,0,12.17407407,421.95,60.2,3.683333333,30.06536667
1/2/17,11,0,13.91018518,495.4166667,52.71666667,3.25,30.06283333
1/2/17,12,0,15.24074074,479.4,49.05,2.483333333,30.04981667
1/2/17,13,0,14.59074074,240.2833333,51.23333333,2.083333333,30.01633333
1/2/17,14,0,14.01481482,154.6833333,52.88333333,1.916666667,30.01616667
1/2/17,15,0,13.90833333,122.0333333,52.48333333,2.433333333,30.02726667
1/2/17,16,0,13.65833333,54.68333333,53.88333333,1.883333333,30.02565
1/2/17,17,0,13.21203704,3.816666667,57.35,1.566666667,30.04543333
1/2/17,18,0,12.63148148,0,55.56666667,0.35,30.04578333
1/2/17,19,0,12.07870371,0,65.1,0.483333333,30.0562
1/2/17,20,0,11.42592593,0,71.13333333,0.633333333,30.06033333
1/2/17,21,0,10.79537037,0,78.31666667,0.816666667,30.06366667
1/2/17,22,0,10.12037037,0,77.4,0.2,30.08503333
1/2/17,23,0,8.45185185,0,84,0.25,30.07835
1/3/17,0,0,8.09814815,0,88.53333333,0.816666667,30.06833333
1/3/17,1,0,7.70185185,0,90.38333333,0.283333333,30.06491667
1/3/17,2,0,7.429629628,0,89.16666667,0.716666667,30.09403333
1/3/17,3,0,6.727777778,0,89.68333333,1.3,30.10781667
1/3/17,4,0,6.724074072,0,92,1,30.107
1/3/17,5,0,7.343518517,0,91.33333333,0.7,30.10733333
1/3/17,6,0,7.512962961,0,88.61666667,0.616666667,30.1078
1/3/17,7,0,7.272222222,7.883333333,86.5,0.883333333,30.10733333
1/3/17,8,0,7.218518517,83.53333333,88,1.383333333,30.1187
1/3/17,9,0,10.02037037,341.8333333,74.36666667,1.066666667,30.14293333
1/3/17,10,0,11.77314815,292.7666667,67.51666667,1.833333333,30.13896667
1/3/17,11,0,13.59259259,437.2666667,58.45,2,30.12826667
1/3/17,12,0,15.12592593,463.3166667,50.73333333,1.65,30.09216667
1/3/17,13,0,16.13703704,372.4166667,46.21666667,0.95,30.06361667
1/3/17,14,0,15.62222222,220.6333333,45.26666667,1.516666667,30.05223333
1/3/17,15,0,15.55462963,130.85,45.55,0.783333333,30.05166667
1/3/17,16,0,14.98888889,48.55,49.5,0.816666667,30.05266667
1/3/17,17,0,13.86203704,3.533333333,58.55,1.516666667,30.05366667
1/3/17,18,0,13.34074074,0,63.63333333,1.95,30.05501667
1/3/17,19,0,13.17222222,0,63.8,0.966666667,30.056
1/3/17,20,0,12.81388889,0,67.3,1.116666667,30.05568333
1/3/17,21,0,12.02129629,0,72.58333333,0.2,30.0579
1/3/17,22,0,11.54722222,0,77.21666667,0.416666667,30.06005
1/3/17,23,0,10.92129629,0,78.83333333,1.15,30.061
1/4/17,0,0,11.01018518,0,77.95,1.266666667,30.05966667
1/4/17,1,0,10.63425926,0,80.61666667,0.483333333,30.06
1/4/17,2,0,9.434259261,0,86.28333333,0.783333333,30.06091667
1/4/17,3,0,8.599074072,0,91.63333333,1.45,30.0617
1/4/17,4,0,8.483333333,0,93.31666667,0.55,30.05166667
1/4/17,5,0,7.670370372,0,93.43333333,1.666666667,30.0413
1/4/17,6,0,7.386111111,0,94.2,1.066666667,30.0328
1/4/17,7,0,7.177777778,9.983333333,93.85,1.066666667,30.0576
1/4/17,8,0,7.318518517,104.6833333,91.71666667,0.833333333,30.06486667
1/4/17,9,0,10.33611111,340.9666667,81.51666667,0.783333333,30.0887
1/4/17,10,0,12.3,502.2333333,72.53333333,1.883333333,30.09371667
1/4/17,11,0,14.86018518,598.8666667,59.86666667,2.616666667,30.05426667
1/4/17,12,0,18.19074074,614.7166667,47.53333333,1.516666667,30.01868333
1/4/17,13,0,18.71481482,599.2333333,44.58333333,2.516666667,29.98631667
1/4/17,14,0,19.60185185,452.05,40.76666667,1.483333333,29.96493333
1/4/17,15,0,19.85,307.4,39.68333333,1.55,29.93793333
1/4/17,16,0,18.725,109.0333333,41.56666667,1.4,29.93073333
1/4/17,17,0,16.38148148,14.11666667,55.71666667,0.2,29.93185
1/4/17,18,0,14.22685185,0,65.35,0.916666667,29.93421667
1/4/17,19,0,13.19722222,0,69.61666667,1.566666667,29.93633333
1/4/17,20,0,12.35740741,0,75.13333333,0.333333333,29.93925
1/4/17,21,0,11.70555556,0,79.2,0.85,29.94066667
1/4/17,22,0,10.06296296,0,85.96666667,0.683333333,29.94765
1/4/17,23,0,9.782407406,0,87.18333333,0.633333333,29.94598333
1/5/17,0,0,9.103703706,0,86.8,0.7,29.935
1/5/17,1,0,9.30185185,0,86.43333333,0.85,29.90733333
1/5/17,2,0,8.699074072,0,89.93333333,1.133333333,29.92433333
1/5/17,3,0,8.808333333,0,84.26666667,0.35,29.94465
1/5/17,4,0,8.371296294,0,82.48333333,1.133333333,29.93
1/5/17,5,0,7.05185185,0,90.43333333,1.516666667,29.90741667
